Fichier analysé : netmob_for_awsctd.csv
Total séquences : 7700
Anomalies détectées : 342
Date: 20190512 | Tile: Facebook_DL_Tile_107186.txt | Confiance: 0.9359
Date: 20190508 | Tile: Facebook_DL_Tile_107186.txt | Confiance: 0.9883
Date: 20190501 | Tile: Facebook_DL_Tile_107438.txt | Confiance: 0.9502
Date: 20190422 | Tile: Facebook_DL_Tile_107438.txt | Confiance: 0.9180
Date: 20190512 | Tile: Facebook_DL_Tile_107438.txt | Confiance: 0.9995
Date: 20190508 | Tile: Facebook_DL_Tile_107438.txt | Confiance: 0.9466
Date: 20190501 | Tile: Facebook_DL_Tile_107440.txt | Confiance: 0.9499
Date: 20190422 | Tile: Facebook_DL_Tile_107440.txt | Confiance: 0.9078
Date: 20190512 | Tile: Facebook_DL_Tile_107440.txt | Confiance: 0.9999
Date: 20190508 | Tile: Facebook_DL_Tile_107440.txt | Confiance: 0.9628
Date: 20190512 | Tile: Facebook_DL_Tile_107441.txt | Confiance: 0.9997
Date: 20190508 | Tile: Facebook_DL_Tile_107441.txt | Confiance: 0.9442
Date: 20190422 | Tile: Facebook_DL_Tile_107442.txt | Confiance: 0.9422
Date: 20190512 | Tile: Facebook_DL_Tile_107442.txt | Confiance: 0.9996
