44,-234.94105529785156,Normaly
63,-170.29107666015625,Normaly
39,-267.36199951171875,Normaly
63,-164.90744018554688,Normaly
50,-172.16806030273438,Normaly
73,-179.6120147705078,Normaly
38,-161.2635040283203,Normaly
59,-114.57897186279297,Normaly
47,-857.685302734375,Normaly
70,-123.23036193847656,Normaly
71,-158.95068359375,Normaly
35,-174.35064697265625,Normaly
65,-161.25857543945312,Normaly
36,-212.35867309570312,Normaly
70,-115.39117431640625,Normaly
58,-197.08973693847656,Normaly
61,-122.89170837402344,Normaly
47,-411.23089599609375,Normaly
39,-202.69061279296875,Normaly
56,-279.2301330566406,Normaly
70,-207.37985229492188,Normaly
72,-336.24755859375,Normaly
76,-155.9368896484375,Normaly
35,-199.08938598632812,Normaly
76,-172.22177124023438,Normaly
58,-184.51637268066406,Normaly
67,-269.99139404296875,Normaly
46,-189.7943878173828,Normaly
40,-305.3743896484375,Normaly
74,-248.7843475341797,Normaly
47,-145.6033935546875,Normaly
40,-309.7422790527344,Normaly
74,-256.3011474609375,Normaly
48,-166.29409790039062,Normaly
45,-277.83209228515625,Normaly
60,-231.84405517578125,Normaly
72,-155.820068359375,Normaly
43,-170.26271057128906,Normaly
48,-162.57733154296875,Normaly
58,-235.745361328125,Normaly
49,-252.28147888183594,Normaly
65,-176.03219604492188,Normaly
47,-154.09573364257812,Normaly
58,-281.85394287109375,Normaly
46,-205.05384826660156,Normaly
40,-152.37738037109375,Normaly
39,-208.97850036621094,Normaly
45,-466.38812255859375,Normaly
67,-209.31044006347656,Normaly
60,-161.0823974609375,Normaly
64,-108.98875427246094,Normaly
45,-664.3447875976562,Normaly
46,-190.98521423339844,Normaly
41,-162.51617431640625,Normaly
51,-223.70021057128906,Normaly
43,-221.36151123046875,Normaly
55,-7373873.5,Normaly
56,-384.8217468261719,Normaly
58,-355.20465087890625,Normaly
39,-212.307861328125,Normaly
59,-117.66041564941406,Normaly
55,-5107046.0,Normaly
70,-125.11866760253906,Normaly
45,-177.18991088867188,Normaly
58,-140.7119903564453,Normaly
54,-248.77549743652344,Normaly
75,-136.68399047851562,Normaly
67,-178.13714599609375,Normaly
36,-250.24459838867188,Normaly
61,-123.87297821044922,Normaly
53,-194.91131591796875,Normaly
60,-137.25009155273438,Normaly
63,-160.94024658203125,Normaly
57,-254.9865264892578,Normaly
58,-135.04623413085938,Normaly
46,-164.5292205810547,Normaly
41,-285.3480224609375,Normaly
63,-166.22425842285156,Normaly
66,-115.16496276855469,Normaly
69,-207.18862915039062,Normaly
54,-254.69471740722656,Normaly
38,-134.29042053222656,Normaly
44,-807.783935546875,Normaly
74,-271.04205322265625,Normaly
45,-199.1674041748047,Normaly
61,-128.71556091308594,Normaly
53,-225.4625244140625,Normaly
74,-290.4776916503906,Normaly
75,-112.85453033447266,Normaly
40,-265.1814270019531,Normaly
50,-203.73374938964844,Normaly
74,-334.504638671875,Normaly
59,-117.58412170410156,Normaly
53,-280.1425476074219,Normaly
54,-193.39932250976562,Normaly
45,-164.0476837158203,Normaly
65,-216.2247772216797,Normaly
37,-188.8306884765625,Normaly
51,-180.21575927734375,Normaly
43,-192.49856567382812,Normaly
76,-163.33367919921875,Normaly
70,-138.47427368164062,Normaly
51,-178.9008331298828,Normaly
53,-206.3082733154297,Normaly
75,-108.60777282714844,Normaly
70,-220.59481811523438,Normaly
71,-207.5101318359375,Normaly
73,-124.59980773925781,Normaly
39,-172.21734619140625,Normaly
59,-119.41033935546875,Normaly
69,-317.53857421875,Normaly
60,-175.62599182128906,Normaly
44,-407.519287109375,Normaly
48,-273.10052490234375,Normaly
39,-181.51010131835938,Normaly
35,-320.09967041015625,Normaly
55,-2791314.0,Normaly
42,-177.81362915039062,Normaly
43,-248.38760375976562,Normaly
73,-115.053955078125,Normaly
59,-123.88526916503906,Normaly
70,-158.17129516601562,Normaly
63,-151.97727966308594,Normaly
49,-668.0307006835938,Normaly
43,-269.65478515625,Normaly
64,-117.80078125,Normaly
58,-274.20086669921875,Normaly
55,-3077332.0,Normaly
35,-231.3289794921875,Normaly
56,-817.078369140625,Normaly
76,-160.60861206054688,Normaly
47,-177.4867401123047,Normaly
57,-170.39712524414062,Normaly
68,-112.43498229980469,Normaly
72,-112.20361328125,Normaly
60,-176.11143493652344,Normaly
70,-191.15814208984375,Normaly
66,-208.91085815429688,Normaly
72,-117.4428482055664,Normaly
54,-218.0510711669922,Normaly
35,-226.7235870361328,Normaly
69,-181.14149475097656,Normaly
63,-220.98965454101562,Normaly
48,-205.30441284179688,Normaly
43,-228.53094482421875,Normaly
40,-167.78219604492188,Normaly
74,-358.527099609375,Normaly
70,-254.8198699951172,Normaly
63,-208.680419921875,Normaly
67,-155.24305725097656,Normaly
47,-202.94778442382812,Normaly
63,-220.42489624023438,Normaly
66,-184.07119750976562,Normaly
62,-123.85118103027344,Normaly
45,-172.60440063476562,Normaly
57,-380.7572326660156,Normaly
65,-315.2049255371094,Normaly
41,-139.30520629882812,Normaly
45,-166.54498291015625,Normaly
65,-320.8607177734375,Normaly
68,-126.06327819824219,Normaly
56,-1327.351806640625,Normaly
48,-270.9725341796875,Normaly
39,-137.18807983398438,Normaly
36,-674.2941284179688,Normaly
65,-243.85755920410156,Normaly
45,-208.72695922851562,Normaly
71,-186.00482177734375,Normaly
65,-511.9405822753906,Normaly
46,-200.91378784179688,Normaly
38,-194.75050354003906,Normaly
55,-273551.40625,Normaly
60,-154.45278930664062,Normaly
36,-510.1285095214844,Normaly
72,-133.44235229492188,Normaly
65,-238.9800262451172,Normaly
50,-149.888671875,Normaly
71,-180.321044921875,Normaly
55,-213527.0625,Normaly
45,-187.33926391601562,Normaly
56,-310.5062561035156,Normaly
50,-155.17974853515625,Normaly
52,-153.7466278076172,Normaly
49,-324.6863708496094,Normaly
71,-183.3665313720703,Normaly
43,-152.6029510498047,Normaly
74,-233.4933624267578,Normaly
36,-285.42083740234375,Normaly
36,-308.3853759765625,Normaly
69,-201.88360595703125,Normaly
57,-292.73858642578125,Normaly
58,-218.06382751464844,Normaly
61,-135.99710083007812,Normaly
65,-407.8309631347656,Normaly
52,-197.49978637695312,Normaly
38,-229.78012084960938,Normaly
59,-123.24508666992188,Normaly
41,-162.8057403564453,Normaly
36,-288.45074462890625,Normaly
50,-151.5186767578125,Normaly
72,-115.80574798583984,Normaly
37,-135.40016174316406,Normaly
48,-149.25860595703125,Normaly
55,-2206396.25,Normaly
65,-348.389404296875,Normaly
38,-179.48960876464844,Normaly
35,-151.9734649658203,Normaly
47,-146.89248657226562,Normaly
70,-141.8612823486328,Normaly
44,-198.85223388671875,Normaly
54,-140.45858764648438,Normaly
61,-118.31192016601562,Normaly
76,-157.16091918945312,Normaly
53,-142.43043518066406,Normaly
70,-148.06138610839844,Normaly
63,-238.62657165527344,Normaly
53,-135.10357666015625,Normaly
69,-368.7569580078125,Normaly
67,-209.36407470703125,Normaly
46,-151.50070190429688,Normaly
71,-265.5975036621094,Normaly
76,-176.4729461669922,Normaly
54,-138.71490478515625,Normaly
68,-118.9916000366211,Normaly
60,-165.9786376953125,Normaly
72,-114.27965545654297,Normaly
56,-246.79367065429688,Normaly
50,-124.73518371582031,Normaly
51,-169.52867126464844,Normaly
76,-185.3428955078125,Normaly
58,-741.6363525390625,Normaly
76,-193.80435180664062,Normaly
57,-156.66058349609375,Normaly
67,-255.95159912109375,Normaly
48,-125.82974243164062,Normaly
49,-172.87399291992188,Normaly
48,-128.78993225097656,Normaly
39,-152.36483764648438,Normaly
60,-159.71975708007812,Normaly
43,-150.91116333007812,Normaly
56,-616.11279296875,Normaly
40,-168.1049346923828,Normaly
75,-132.71414184570312,Normaly
48,-155.8203125,Normaly
70,-174.56057739257812,Normaly
37,-168.83006286621094,Normaly
74,-197.1244354248047,Normaly
48,-170.8007049560547,Normaly
43,-186.99423217773438,Normaly
73,-139.18975830078125,Normaly
66,-192.54428100585938,Normaly
46,-195.03347778320312,Normaly
76,-179.33474731445312,Normaly
36,-785.0487060546875,Normaly
46,-187.43756103515625,Normaly
75,-117.01520538330078,Normaly
48,-207.61883544921875,Normaly
59,-120.66796875,Normaly
63,-207.7386474609375,Normaly
46,-188.90023803710938,Normaly
72,-173.3227081298828,Normaly
73,-123.95787048339844,Normaly
46,-180.8126220703125,Normaly
70,-147.98902893066406,Normaly
60,-171.9776611328125,Normaly
47,-455.25616455078125,Normaly
35,-151.92626953125,Normaly
70,-135.30136108398438,Normaly
53,-214.31141662597656,Normaly
75,-119.56953430175781,Normaly
57,-171.26760864257812,Normaly
39,-357.7425842285156,Normaly
73,-211.84817504882812,Normaly
35,-180.75975036621094,Normaly
40,-186.7938232421875,Normaly
41,-161.90231323242188,Normaly
66,-133.91592407226562,Normaly
72,-137.21844482421875,Normaly
55,-2093212.25,Normaly
75,-120.78300476074219,Normaly
68,-121.27305603027344,Normaly
41,-400.9613342285156,Normaly
63,-158.88719177246094,Normaly
54,-250.60845947265625,Normaly
37,-194.14566040039062,Normaly
39,-247.81600952148438,Normaly
42,-145.5523681640625,Normaly
73,-126.3132553100586,Normaly
45,-240.85720825195312,Normaly
51,-257.9186706542969,Normaly
35,-177.20875549316406,Normaly
52,-164.1352996826172,Normaly
53,-268.0955505371094,Normaly
63,-150.22235107421875,Normaly
64,-127.70875549316406,Normaly
56,-240.3330078125,Normaly
40,-209.69313049316406,Normaly
72,-273.7297668457031,Normaly
73,-138.58984375,Normaly
72,-279.3184814453125,Normaly
57,-225.86312866210938,Normaly
50,-349.04364013671875,Normaly
35,-197.36900329589844,Normaly
58,-174.98426818847656,Normaly
54,-192.26361083984375,Normaly
49,-268.4872741699219,Normaly
52,-143.71824645996094,Normaly
39,-280.82861328125,Normaly
76,-203.49046325683594,Normaly
61,-128.960693359375,Normaly
44,-153.84176635742188,Normaly
55,-2798709.0,Normaly
41,-215.12612915039062,Normaly
76,-153.64205932617188,Normaly
67,-252.321533203125,Normaly
71,-229.3231964111328,Normaly
76,-155.62254333496094,Normaly
48,-167.4290008544922,Normaly
41,-272.912353515625,Normaly
41,-291.29583740234375,Normaly
61,-141.31687927246094,Normaly
39,-184.91470336914062,Normaly
51,-163.60922241210938,Normaly
64,-111.70539093017578,Normaly
74,-222.3839569091797,Normaly
58,-535.8575439453125,Normaly
73,-104.64883422851562,Normaly
42,-131.03720092773438,Normaly
62,-118.81123352050781,Normaly
40,-203.95883178710938,Normaly
66,-114.66629791259766,Normaly
47,-156.3667449951172,Normaly
68,-143.95201110839844,Normaly
52,-275.0107727050781,Normaly
43,-178.0034942626953,Normaly
64,-128.2080841064453,Normaly
71,-351.340087890625,Normaly
70,-124.41555786132812,Normaly
44,-986.4957275390625,Normaly
37,-193.52647399902344,Normaly
67,-179.02511596679688,Normaly
58,-138.20484924316406,Normaly
52,-230.63970947265625,Normaly
72,-147.623291015625,Normaly
38,-154.03933715820312,Normaly
73,-132.6904296875,Normaly
64,-124.71060943603516,Normaly
75,-133.60235595703125,Normaly
66,-110.76117706298828,Normaly
60,-133.2554473876953,Normaly
65,-190.22689819335938,Normaly
75,-118.45584106445312,Normaly
46,-166.00526428222656,Normaly
57,-344.6603698730469,Normaly
54,-237.6153564453125,Normaly
61,-135.2832489013672,Normaly
64,-134.46188354492188,Normaly
48,-146.80506896972656,Normaly
58,-272.8082275390625,Normaly
65,-179.9981689453125,Normaly
72,-179.0382080078125,Normaly
57,-190.34652709960938,Normaly
68,-121.93140411376953,Normaly
59,-121.3617172241211,Normaly
51,-199.869140625,Normaly
43,-179.0491943359375,Normaly
52,-199.90753173828125,Normaly
54,-190.73944091796875,Normaly
65,-223.03106689453125,Normaly
38,-150.4988250732422,Normaly
48,-204.727294921875,Normaly
58,-412.076171875,Normaly
40,-147.25820922851562,Normaly
75,-107.25248718261719,Normaly
49,-313.6112365722656,Normaly
47,-155.96739196777344,Normaly
49,-542.6502075195312,Normaly
59,-121.36244201660156,Normaly
72,-132.50074768066406,Normaly
35,-308.17474365234375,Normaly
45,-199.79937744140625,Normaly
48,-304.6551818847656,Normaly
62,-127.17169189453125,Normaly
64,-116.88359832763672,Normaly
60,-156.3516845703125,Normaly
73,-117.37770080566406,Normaly
64,-113.94853210449219,Normaly
62,-120.16350555419922,Normaly
73,-117.56916046142578,Normaly
66,-139.27490234375,Normaly
42,-177.20004272460938,Normaly
59,-122.58016967773438,Normaly
61,-118.03131103515625,Normaly
35,-254.79928588867188,Normaly
70,-127.99019622802734,Normaly
40,-148.02301025390625,Normaly
65,-300.83721923828125,Normaly
67,-197.7716522216797,Normaly
75,-114.87344360351562,Normaly
50,-130.52346801757812,Normaly
52,-166.70498657226562,Normaly
36,-1237.24267578125,Normaly
42,-203.38619995117188,Normaly
45,-204.86778259277344,Normaly
75,-113.77378845214844,Normaly
39,-133.72256469726562,Normaly
70,-248.32876586914062,Normaly
61,-132.4837646484375,Normaly
43,-231.87265014648438,Normaly
46,-164.1265869140625,Normaly
68,-124.60850524902344,Normaly
39,-132.1042022705078,Normaly
54,-199.96185302734375,Normaly
56,-667.3678588867188,Normaly
51,-276.66876220703125,Normaly
44,-329.8603210449219,Normaly
47,-185.35733032226562,Normaly
55,-357204.0,Normaly
73,-120.55351257324219,Normaly
75,-127.92283630371094,Normaly
64,-134.10678100585938,Normaly
48,-203.37619018554688,Normaly
42,-218.47113037109375,Normaly
68,-119.16685485839844,Normaly
49,-296.2115478515625,Normaly
75,-142.29080200195312,Normaly
60,-164.38348388671875,Normaly
50,-145.648193359375,Normaly
62,-123.65953063964844,Normaly
53,-165.32928466796875,Normaly
40,-157.4924774169922,Normaly
46,-172.732177734375,Normaly
41,-132.7400665283203,Normaly
63,-157.93333435058594,Normaly
64,-118.48414611816406,Normaly
57,-301.1940612792969,Normaly
68,-123.6905288696289,Normaly
41,-139.2346954345703,Normaly
51,-278.82379150390625,Normaly
35,-143.8164520263672,Normaly
36,-656.5806884765625,Normaly
52,-186.22950744628906,Normaly
47,-154.24490356445312,Normaly
60,-157.48606872558594,Normaly
51,-221.1334228515625,Normaly
60,-152.9342498779297,Normaly
62,-130.25257873535156,Normaly
64,-123.54734802246094,Normaly
72,-133.855224609375,Normaly
70,-157.7283172607422,Normaly
35,-158.11114501953125,Normaly
56,-375.774169921875,Normaly
57,-358.9515380859375,Normaly
42,-335.4676208496094,Normaly
36,-458.310302734375,Normaly
37,-178.67486572265625,Normaly
57,-312.4560241699219,Normaly
59,-124.77621459960938,Normaly
47,-146.5028076171875,Normaly
40,-169.32452392578125,Normaly
60,-147.6341552734375,Normaly
53,-181.35293579101562,Normaly
54,-165.99954223632812,Normaly
72,-132.39413452148438,Normaly
76,-153.09243774414062,Normaly
74,-218.0570068359375,Normaly
35,-153.4737548828125,Normaly
68,-128.02622985839844,Normaly
40,-188.65467834472656,Normaly
52,-197.56829833984375,Normaly
66,-119.48774719238281,Normaly
59,-122.15280151367188,Normaly
38,-205.812255859375,Normaly
52,-223.15814208984375,Normaly
59,-120.57699584960938,Normaly
40,-202.52365112304688,Normaly
73,-112.94697570800781,Normaly
65,-353.23236083984375,Normaly
51,-326.60186767578125,Normaly
68,-121.20349884033203,Normaly
75,-110.36766815185547,Normaly
55,-2006574.75,Normaly
59,-117.55992126464844,Normaly
64,-118.6194076538086,Normaly
52,-287.9854736328125,Normaly
75,-113.04315948486328,Normaly
39,-144.3851318359375,Normaly
61,-115.9979019165039,Normaly
59,-115.06169891357422,Normaly
72,-120.5308837890625,Normaly
35,-179.57481384277344,Normaly
61,-114.54710388183594,Normaly
52,-276.8134765625,Normaly
62,-115.80221557617188,Normaly
35,-159.79685974121094,Normaly
55,-2791503.5,Normaly
54,-135.9039764404297,Normaly
45,-223.14199829101562,Normaly
60,-153.72068786621094,Normaly
65,-377.8411865234375,Normaly
66,-121.9479751586914,Normaly
62,-111.64627075195312,Normaly
73,-120.02018737792969,Normaly
50,-126.24459838867188,Normaly
75,-116.27227783203125,Normaly
59,-119.57854461669922,Normaly
70,-135.80908203125,Normaly
57,-155.62313842773438,Normaly
55,-2926231.5,Normaly
48,-135.28912353515625,Normaly
68,-126.33909606933594,Normaly
63,-303.2709655761719,Normaly
36,-402.76837158203125,Normaly
63,-278.2472839355469,Normaly
35,-164.8740234375,Normaly
76,-199.9307861328125,Normaly
46,-208.56594848632812,Normaly
54,-150.58648681640625,Normaly
67,-150.5841064453125,Normaly
38,-186.3653564453125,Normaly
63,-187.82998657226562,Normaly
67,-158.45187377929688,Normaly
38,-184.3443145751953,Normaly
40,-155.4906005859375,Normaly
35,-127.62311553955078,Normaly
43,-205.35000610351562,Normaly
37,-200.68896484375,Normaly
47,-193.244140625,Normaly
49,-298.4219665527344,Normaly
40,-153.18658447265625,Normaly
64,-138.59341430664062,Normaly
56,-290.1108093261719,Normaly
47,-208.62652587890625,Normaly
62,-144.84939575195312,Normaly
72,-156.5302276611328,Normaly
36,-465.88134765625,Normaly
41,-184.50051879882812,Normaly
64,-136.0004425048828,Normaly
56,-171.51007080078125,Normaly
74,-315.24981689453125,Normaly
75,-110.50393676757812,Normaly
69,-163.7877960205078,Normaly
49,-458.9554443359375,Normaly
62,-135.21902465820312,Normaly
54,-285.22491455078125,Normaly
66,-146.7593231201172,Normaly
42,-150.21539306640625,Normaly
75,-125.3944091796875,Normaly
60,-297.33331298828125,Normaly
41,-177.40957641601562,Normaly
55,-1862554.125,Normaly
42,-148.7854766845703,Normaly
35,-177.91824340820312,Normaly
49,-417.9879455566406,Normaly
63,-179.9058380126953,Normaly
69,-209.16775512695312,Normaly
45,-203.90554809570312,Normaly
52,-178.51190185546875,Normaly
35,-183.64044189453125,Normaly
41,-250.99954223632812,Normaly
44,-154.79074096679688,Normaly
54,-250.432861328125,Normaly
57,-193.42076110839844,Normaly
72,-216.6214599609375,Normaly
55,-521631.125,Normaly
58,-240.63351440429688,Normaly
74,-276.3102722167969,Normaly
35,-204.00018310546875,Normaly
46,-228.00392150878906,Normaly
59,-132.06930541992188,Normaly
48,-231.27069091796875,Normaly
35,-190.42404174804688,Normaly
39,-207.04052734375,Normaly
41,-309.4124755859375,Normaly
64,-197.0161895751953,Normaly
71,-251.29306030273438,Normaly
43,-168.52664184570312,Normaly
63,-159.45556640625,Normaly
53,-322.87799072265625,Normaly
73,-119.18580627441406,Normaly
75,-120.37200164794922,Normaly
43,-166.3979034423828,Normaly
46,-196.74168395996094,Normaly
45,-350.5731201171875,Normaly
37,-142.1813507080078,Normaly
51,-173.19046020507812,Normaly
63,-274.0467834472656,Normaly
71,-187.3931427001953,Normaly
36,-416.82171630859375,Normaly
70,-106.87657165527344,Normaly
72,-114.99217224121094,Normaly
43,-183.838134765625,Normaly
63,-190.85719299316406,Normaly
75,-106.67866516113281,Normaly
54,-222.14404296875,Normaly
61,-109.39012145996094,Normaly
76,-156.6983642578125,Normaly
61,-116.39543914794922,Normaly
53,-251.20774841308594,Normaly
59,-118.14305114746094,Normaly
46,-193.77108764648438,Normaly
42,-192.78155517578125,Normaly
50,-154.64178466796875,Normaly
61,-140.9978790283203,Normaly
39,-220.87286376953125,Normaly
45,-185.2805938720703,Normaly
59,-120.12811279296875,Normaly
65,-215.7978973388672,Normaly
73,-136.41424560546875,Normaly
69,-207.75558471679688,Normaly
52,-211.93814086914062,Normaly
53,-183.27557373046875,Normaly
36,-325.0126647949219,Normaly
56,-467.4143371582031,Normaly
72,-138.77609252929688,Normaly
70,-125.8508071899414,Normaly
58,-178.84487915039062,Normaly
73,-119.0091323852539,Normaly
66,-127.45307922363281,Normaly
36,-445.31866455078125,Normaly
58,-365.29315185546875,Normaly
40,-143.92562866210938,Normaly
37,-209.13099670410156,Normaly
38,-141.8329315185547,Normaly
52,-226.47886657714844,Normaly
76,-164.87704467773438,Normaly
58,-437.23870849609375,Normaly
54,-247.748291015625,Normaly
52,-206.4817352294922,Normaly
50,-136.5723876953125,Normaly
53,-345.089111328125,Normaly
75,-109.53338623046875,Normaly
69,-399.1348571777344,Normaly
40,-150.64678955078125,Normaly
76,-164.22824096679688,Normaly
69,-317.0057373046875,Normaly
55,-3459719.0,Normaly
46,-169.00225830078125,Normaly
70,-120.78216552734375,Normaly
76,-159.3416748046875,Normaly
70,-121.7579116821289,Normaly
75,-113.36164855957031,Normaly
66,-124.70510864257812,Normaly
60,-168.28121948242188,Normaly
70,-135.8084716796875,Normaly
38,-188.62242126464844,Normaly
41,-149.24554443359375,Normaly
75,-114.4381103515625,Normaly
45,-213.10552978515625,Normaly
37,-178.86837768554688,Normaly
47,-166.656005859375,Normaly
50,-131.6690216064453,Normaly
75,-112.89350891113281,Normaly
66,-130.4580841064453,Normaly
48,-230.09732055664062,Normaly
42,-197.03880310058594,Normaly
35,-166.0089111328125,Normaly
56,-892.5726318359375,Normaly
72,-108.2410888671875,Normaly
35,-172.402099609375,Normaly
76,-170.73358154296875,Normaly
51,-202.4656524658203,Normaly
44,-417.2818298339844,Normaly
37,-238.93777465820312,Normaly
73,-123.63018798828125,Normaly
63,-193.330322265625,Normaly
58,-183.83175659179688,Normaly
53,-178.59255981445312,Normaly
35,-170.44801330566406,Normaly
69,-222.0999755859375,Normaly
65,-234.94520568847656,Normaly
56,-468.04736328125,Normaly
71,-195.53128051757812,Normaly
42,-183.72775268554688,Normaly
44,-349.13873291015625,Normaly
41,-135.72445678710938,Normaly
64,-126.73155975341797,Normaly
48,-210.2324676513672,Normaly
72,-118.70220947265625,Normaly
60,-169.09747314453125,Normaly
46,-186.94137573242188,Normaly
66,-173.14244079589844,Normaly
37,-172.73037719726562,Normaly
44,-479.5125732421875,Normaly
57,-241.45562744140625,Normaly
38,-184.84848022460938,Normaly
49,-270.58489990234375,Normaly
40,-154.94593811035156,Normaly
72,-143.36550903320312,Normaly
68,-135.96456909179688,Normaly
70,-172.01480102539062,Normaly
72,-126.78111267089844,Normaly
48,-201.3419189453125,Normaly
64,-125.5736312866211,Normaly
56,-751.3291625976562,Normaly
49,-482.0669860839844,Normaly
59,-140.7454376220703,Normaly
50,-140.73443603515625,Normaly
35,-146.94052124023438,Normaly
52,-205.38189697265625,Normaly
66,-120.78504180908203,Normaly
58,-185.90481567382812,Normaly
39,-149.96372985839844,Normaly
47,-141.9596710205078,Normaly
57,-251.56002807617188,Normaly
40,-140.0270233154297,Normaly
