id,score
Facebook_47225_20190512,-5.4746
Facebook_47264_20190512,-2.1333673
Facebook_47579_20190512,-1.8949097
Facebook_47585_20190512,-3.077368
Facebook_48592_20190317,-2.0623739
Facebook_49003_20190512,-2.1335843
Facebook_49008_20190512,-3.7197535
Facebook_49294_20190512,-5.5289483
Facebook_50026_20190317,-2.7699697
Facebook_50141_20190512,-5.1250234
Facebook_50142_20190512,-4.9251676
Facebook_50155_20190512,-3.4538937
Facebook_50165_20190512,-2.3618019
Facebook_50179_20190512,-2.365765
Facebook_50392_20190512,-4.2666717
Facebook_50420_20190512,-2.5293596
Facebook_50738_20190512,-2.1085918
Facebook_50749_20190512,-1.9272065
Facebook_50991_20190430,-1.8891078
Facebook_50991_20190403,-2.0324724
Facebook_50991_20190321,-1.8999635
Facebook_50991_20190521,-1.8748666
Facebook_50991_20190320,-1.8521347
Facebook_50991_20190522,-1.9538089
Facebook_50991_20190512,-4.4230366
Facebook_50991_20190416,-1.9227711
Facebook_50991_20190329,-1.9700469
Facebook_50991_20190328,-2.0844176
Facebook_50991_20190529,-1.9571161
Facebook_50991_20190528,-1.8904253
Facebook_51305_20190512,-4.316747
Facebook_51587_20190512,-2.1824405
Facebook_51588_20190512,-2.2931406
Facebook_51872_20190512,-3.167735
Facebook_52740_20190512,-3.3560886
Facebook_53295_20190512,-9.043005
Facebook_53578_20190512,-2.886588
Facebook_53742_20190512,-3.9445426
Facebook_53876_20190512,-7.548559
Facebook_53877_20190512,-4.8138967
Facebook_53879_20190512,-2.0287828
Facebook_54450_20190512,-8.183553
Facebook_54916_20190530,-1.9248228
Facebook_54955_20190414,-1.9909205
Facebook_54955_20190331,-1.9555074
Facebook_54955_20190511,-1.9955044
Facebook_54955_20190524,-1.9309945
Facebook_54955_20190420,-1.8837957
Facebook_54955_20190317,-1.9014238
Facebook_54955_20190531,-1.9086426
Facebook_54955_20190324,-1.8797545
Facebook_54955_20190529,-1.9789108
Facebook_54955_20190427,-2.0698297
Facebook_54955_20190421,-1.9772102
Facebook_54955_20190528,-1.9148537
Facebook_55019_20190512,-3.4564066
Facebook_55232_20190317,-1.967311
Facebook_55520_20190317,-1.8971254
Facebook_55884_20190512,-4.684788
Facebook_56347_20190530,-2.1282873
Facebook_56351_20190530,-1.9244833
Facebook_56396_20190414,-1.9100714
Facebook_56396_20190412,-1.8683362
Facebook_56396_20190519,-2.0422943
Facebook_56396_20190408,-2.2151206
Facebook_56396_20190524,-1.9775554
Facebook_56396_20190525,-1.8500942
Facebook_56396_20190321,-2.0129082
Facebook_56396_20190520,-2.222235
Facebook_56396_20190322,-2.1900563
Facebook_56396_20190521,-2.1673272
Facebook_56396_20190405,-1.843316
Facebook_56396_20190319,-1.8757567
Facebook_56396_20190517,-1.9864172
Facebook_56396_20190318,-2.3169358
Facebook_56396_20190527,-2.0243342
Facebook_56396_20190317,-2.3157609
Facebook_56396_20190326,-1.9249862
Facebook_56396_20190409,-1.8709465
Facebook_56396_20190416,-1.9966474
Facebook_56396_20190329,-2.0737376
Facebook_56396_20190529,-2.1251318
Facebook_56396_20190419,-1.8914725
Facebook_56396_20190528,-1.8824959
Facebook_56396_20190523,-2.0492299
Facebook_56396_20190415,-1.8900675
Facebook_56742_20190512,-4.6550736
Facebook_56951_20190414,-1.9324617
Facebook_56951_20190529,-2.0204678
Facebook_56951_20190528,-1.8603634
Facebook_57030_20190512,-2.990782
Facebook_57210_20190413,-1.9287742
Facebook_57210_20190531,-2.3751004
Facebook_57210_20190530,-2.895117
Facebook_57210_20190529,-1.9937083
Facebook_57214_20190406,-1.84981
Facebook_57214_20190331,-1.9024744
Facebook_57214_20190531,-2.3835645
Facebook_57214_20190530,-2.4716868
Facebook_57214_20190529,-2.0113885
Facebook_57228_20190524,-1.8701568
Facebook_57228_20190530,-1.9251566
Facebook_57786_20190531,-2.1182213
Facebook_57786_20190530,-2.60652
Facebook_57804_20190524,-1.8495377
Facebook_58199_20190512,-3.7097604
Facebook_58382_20190414,-2.0242698
Facebook_58382_20190407,-1.8416563
Facebook_58382_20190423,-1.9895202
Facebook_58382_20190408,-2.1376536
Facebook_58382_20190331,-2.0331516
Facebook_58382_20190524,-2.1084425
Facebook_58382_20190525,-1.9016949
Facebook_58382_20190520,-2.0752752
Facebook_58382_20190521,-2.014587
Facebook_58382_20190319,-1.8790804
Facebook_58382_20190527,-2.1946797
Facebook_58382_20190531,-1.8779744
Facebook_58382_20190522,-2.1823213
Facebook_58382_20190425,-1.8836164
Facebook_58382_20190402,-1.9463226
Facebook_58382_20190329,-2.1083224
Facebook_58382_20190530,-1.9792358
Facebook_58382_20190328,-1.8909568
Facebook_58382_20190529,-2.335009
Facebook_58382_20190528,-2.0148373
Facebook_58382_20190523,-2.1848314
Facebook_58394_20190430,-2.0716147
Facebook_58394_20190414,-2.1268384
Facebook_58394_20190407,-1.8587828
Facebook_58394_20190412,-1.9048511
Facebook_58394_20190408,-2.0177002
Facebook_58394_20190526,-1.928677
Facebook_58394_20190403,-1.9922827
Facebook_58394_20190401,-1.943724
Facebook_58394_20190524,-1.8886352
Facebook_58394_20190321,-1.8764163
Facebook_58394_20190404,-1.9785241
Facebook_58394_20190521,-2.1038368
Facebook_58394_20190405,-1.9898762
Facebook_58394_20190319,-1.922287
Facebook_58394_20190527,-2.0302372
Facebook_58394_20190317,-1.9820561
Facebook_58394_20190326,-2.0307038
Facebook_58394_20190320,-2.0280964
Facebook_58394_20190327,-2.2568269
Facebook_58394_20190531,-2.0322773
Facebook_58394_20190409,-1.9104701
Facebook_58394_20190522,-1.8768853
Facebook_58394_20190402,-2.034483
Facebook_58394_20190416,-1.9186434
Facebook_58394_20190329,-1.9224304
Facebook_58394_20190530,-1.8782629
Facebook_58394_20190411,-2.1114037
Facebook_58394_20190328,-1.9212741
Facebook_58394_20190529,-2.30992
Facebook_58394_20190421,-2.004803
Facebook_58394_20190419,-1.8545731
Facebook_58394_20190528,-1.9907383
Facebook_58394_20190523,-1.859779
Facebook_58643_20190414,-2.0538938
Facebook_58643_20190407,-1.9719272
Facebook_58643_20190316,-1.8473619
Facebook_58643_20190406,-1.9854134
Facebook_58643_20190428,-1.9413843
Facebook_58643_20190331,-1.866961
Facebook_58643_20190525,-1.9563808
Facebook_58643_20190413,-2.2282753
Facebook_58643_20190531,-2.7075663
Facebook_58643_20190530,-3.2045195
Facebook_58643_20190323,-1.9501528
Facebook_58643_20190529,-2.3200972
Facebook_58643_20190427,-2.2030041
Facebook_58660_20190524,-1.9112058
Facebook_58695_20190430,-1.8837099
Facebook_58695_20190524,-2.2956283
Facebook_58695_20190321,-1.8529805
Facebook_58695_20190404,-1.890618
Facebook_58695_20190520,-2.065848
Facebook_58695_20190322,-2.1022866
Facebook_58695_20190521,-2.1578643
Facebook_58695_20190405,-1.8574314
Facebook_58695_20190319,-2.0312645
Facebook_58695_20190318,-1.886763
Facebook_58695_20190527,-2.0480788
Facebook_58695_20190320,-2.0859175
Facebook_58695_20190409,-2.1037571
Facebook_58695_20190522,-2.0654356
Facebook_58695_20190402,-1.8509808
Facebook_58695_20190329,-2.3450336
Facebook_58695_20190328,-1.9801973
Facebook_58695_20190529,-2.3089957
Facebook_58695_20190528,-2.2554202
Facebook_58695_20190523,-2.2441924
Facebook_58948_20190331,-1.846981
Facebook_58948_20190524,-2.164547
Facebook_58948_20190521,-1.9154917
Facebook_58948_20190527,-1.8535428
Facebook_58948_20190522,-2.0441267
Facebook_58948_20190329,-1.9694463
Facebook_58948_20190328,-1.9265722
Facebook_58948_20190529,-1.9705644
Facebook_58948_20190523,-1.867218
Facebook_59222_20190414,-1.8521568
Facebook_59222_20190428,-1.8411301
Facebook_59222_20190413,-1.9456879
Facebook_59222_20190531,-2.4856188
Facebook_59222_20190530,-2.79784
Facebook_59222_20190529,-2.131968
Facebook_59222_20190427,-1.9429549
Facebook_59237_20190414,-1.8871641
Facebook_59237_20190524,-2.1347604
Facebook_59237_20190321,-1.8834238
Facebook_59237_20190322,-1.9783608
Facebook_59237_20190527,-1.8558878
Facebook_59237_20190327,-1.863141
Facebook_59237_20190522,-1.958896
Facebook_59237_20190329,-1.943833
Facebook_59237_20190328,-1.8995095
Facebook_59237_20190529,-2.0902457
Facebook_59335_20190512,-3.4859788
Facebook_59538_20190414,-1.8668872
Facebook_59538_20190408,-1.9052444
Facebook_59803_20190430,-2.0325797
Facebook_59803_20190414,-1.9994984
Facebook_59803_20190325,-2.2278178
Facebook_59803_20190412,-2.0019498
Facebook_59803_20190423,-1.8474177
Facebook_59803_20190408,-2.325535
Facebook_59803_20190526,-1.9557428
Facebook_59803_20190429,-2.106127
Facebook_59803_20190403,-2.2126243
Facebook_59803_20190418,-1.8953013
Facebook_59803_20190331,-2.0742598
Facebook_59803_20190401,-2.1741529
Facebook_59803_20190424,-1.8474098
Facebook_59803_20190410,-2.0211768
Facebook_59803_20190524,-2.4242342
Facebook_59803_20190525,-2.0773418
Facebook_59803_20190321,-2.2174876
Facebook_59803_20190404,-2.1636314
Facebook_59803_20190417,-3.9132802
Facebook_59803_20190520,-2.548931
Facebook_59803_20190322,-1.8979474
Facebook_59803_20190521,-2.202207
Facebook_59803_20190405,-2.0448925
Facebook_59803_20190319,-2.3381505
Facebook_59803_20190318,-2.5710428
Facebook_59803_20190527,-2.2831128
Facebook_59803_20190317,-1.9104642
Facebook_59803_20190326,-2.2170072
Facebook_59803_20190320,-2.3001683
Facebook_59803_20190327,-2.2183485
Facebook_59803_20190531,-2.0657585
Facebook_59803_20190409,-2.2011564
Facebook_59803_20190522,-2.083405
Facebook_59803_20190402,-3.619601
Facebook_59803_20190329,-2.3601446
Facebook_59803_20190530,-2.0137942
Facebook_59803_20190411,-2.237947
Facebook_59803_20190328,-2.4789994
Facebook_59803_20190529,-2.6770895
Facebook_59803_20190419,-2.1849115
Facebook_59803_20190528,-2.0597882
Facebook_59803_20190523,-2.2463365
Facebook_59813_20190430,-2.2586968
Facebook_59813_20190518,-1.9246546
Facebook_59813_20190414,-2.2991636
Facebook_59813_20190407,-1.8487492
Facebook_59813_20190325,-2.3593426
Facebook_59813_20190412,-2.2776225
Facebook_59813_20190423,-2.1417654
Facebook_59813_20190519,-2.1551642
Facebook_59813_20190316,-2.1120079
Facebook_59813_20190406,-1.90763
Facebook_59813_20190408,-2.3608882
Facebook_59813_20190526,-2.227807
Facebook_59813_20190429,-2.069482
Facebook_59813_20190403,-2.2951777
Facebook_59813_20190428,-2.0070689
Facebook_59813_20190418,-2.3531964
Facebook_59813_20190331,-2.2315753
Facebook_59813_20190401,-2.3253117
Facebook_59813_20190424,-2.0749357
Facebook_59813_20190410,-2.4051404
Facebook_59813_20190524,-2.8023655
Facebook_59813_20190330,-2.1049395
Facebook_59813_20190525,-2.0977352
Facebook_59813_20190321,-2.6303937
Facebook_59813_20190413,-1.9844459
Facebook_59813_20190426,-2.0747628
Facebook_59813_20190404,-2.4002452
Facebook_59813_20190417,-2.2394328
Facebook_59813_20190520,-2.4136467
Facebook_59813_20190322,-2.501459
Facebook_59813_20190521,-2.5869217
Facebook_59813_20190405,-2.223245
Facebook_59813_20190515,-1.8864108
Facebook_59813_20190514,-2.0516503
Facebook_59813_20190510,-1.9026531
Facebook_59813_20190319,-2.4163744
Facebook_59813_20190517,-1.843535
Facebook_59813_20190318,-2.5343473
Facebook_59813_20190527,-2.3465753
Facebook_59813_20190317,-1.8823599
Facebook_59813_20190326,-2.445933
Facebook_59813_20190320,-2.5168934
Facebook_59813_20190327,-2.546427
Facebook_59813_20190531,-2.0223057
Facebook_59813_20190409,-2.2528608
Facebook_59813_20190522,-2.585171
Facebook_59813_20190425,-2.1238446
Facebook_59813_20190402,-2.3770745
Facebook_59813_20190416,-2.0868561
Facebook_59813_20190329,-2.5932622
Facebook_59813_20190530,-2.2530944
Facebook_59813_20190411,-2.3369877
Facebook_59813_20190324,-2.2411883
Facebook_59813_20190323,-1.9914322
Facebook_59813_20190328,-2.62943
Facebook_59813_20190529,-2.8579721
Facebook_59813_20190516,-1.8439808
Facebook_59813_20190419,-2.0480952
Facebook_59813_20190528,-2.3215249
Facebook_59813_20190513,-1.8748236
Facebook_59813_20190523,-2.4935303
Facebook_59813_20190415,-2.208841
Facebook_59836_20190529,-2.0434103
Facebook_59836_20190528,-1.9416796
Facebook_59842_20190430,-2.5944524
Facebook_59842_20190518,-1.867006
Facebook_59842_20190414,-2.017094
Facebook_59842_20190407,-1.869836
Facebook_59842_20190325,-2.4962068
Facebook_59842_20190412,-2.492366
Facebook_59842_20190423,-2.209568
Facebook_59842_20190316,-1.8944603
Facebook_59842_20190408,-2.2410653
Facebook_59842_20190526,-2.1461918
Facebook_59842_20190429,-2.4682271
Facebook_59842_20190403,-2.3543487
Facebook_59842_20190418,-2.031456
Facebook_59842_20190331,-2.2527647
Facebook_59842_20190401,-2.345856
Facebook_59842_20190424,-2.396437
Facebook_59842_20190410,-2.4777713
Facebook_59842_20190502,-2.213533
Facebook_59842_20190524,-2.7912142
Facebook_59842_20190525,-2.0401917
Facebook_59842_20190321,-2.5204222
Facebook_59842_20190426,-2.1547058
Facebook_59842_20190404,-2.4835427
Facebook_59842_20190417,-2.3125699
Facebook_59842_20190520,-2.7009022
Facebook_59842_20190322,-2.6372864
Facebook_59842_20190521,-2.7143679
Facebook_59842_20190405,-2.52273
Facebook_59842_20190515,-1.9788393
Facebook_59842_20190514,-2.4080985
Facebook_59842_20190319,-2.8801029
Facebook_59842_20190517,-2.2095404
Facebook_59842_20190318,-2.5421932
Facebook_59842_20190527,-2.82995
Facebook_59842_20190317,-1.8588499
Facebook_59842_20190326,-2.4797366
Facebook_59842_20190509,-2.1084173
Facebook_59842_20190320,-2.7688942
Facebook_59842_20190327,-2.585901
Facebook_59842_20190531,-2.1961825
Facebook_59842_20190409,-2.6024978
Facebook_59842_20190522,-2.5374382
Facebook_59842_20190425,-2.45453
Facebook_59842_20190402,-2.3970788
Facebook_59842_20190416,-2.2134826
Facebook_59842_20190329,-2.9418354
Facebook_59842_20190530,-1.9168959
Facebook_59842_20190411,-2.404186
Facebook_59842_20190328,-2.7565458
Facebook_59842_20190529,-2.8031242
Facebook_59842_20190516,-1.9989238
Facebook_59842_20190427,-2.0608683
Facebook_59842_20190419,-2.2047687
Facebook_59842_20190528,-3.2884934
Facebook_59842_20190513,-1.8970038
Facebook_59842_20190523,-2.8420756
Facebook_59842_20190415,-2.1454175
Facebook_60084_20190531,-2.0764883
Facebook_60084_20190530,-2.3697674
Facebook_60090_20190430,-2.3093767
Facebook_60090_20190518,-1.9439636
Facebook_60090_20190414,-2.242512
Facebook_60090_20190407,-1.9061408
Facebook_60090_20190325,-2.6445382
Facebook_60090_20190412,-2.359565
Facebook_60090_20190423,-2.107277
Facebook_60090_20190519,-2.1011446
Facebook_60090_20190406,-1.9169837
Facebook_60090_20190408,-2.4936395
Facebook_60090_20190526,-2.156431
Facebook_60090_20190429,-2.3651278
Facebook_60090_20190403,-2.3966343
Facebook_60090_20190418,-2.1906655
Facebook_60090_20190331,-2.3041685
Facebook_60090_20190401,-2.6517904
Facebook_60090_20190424,-2.2313583
Facebook_60090_20190410,-2.5102904
Facebook_60090_20190524,-2.6969805
Facebook_60090_20190330,-1.8702475
Facebook_60090_20190525,-2.404261
Facebook_60090_20190321,-2.6127672
Facebook_60090_20190426,-2.091645
Facebook_60090_20190404,-2.5279732
Facebook_60090_20190417,-3.958577
Facebook_60090_20190520,-2.6622028
Facebook_60090_20190322,-2.3645446
Facebook_60090_20190521,-2.6917505
Facebook_60090_20190405,-2.4832456
Facebook_60090_20190514,-2.077782
Facebook_60090_20190319,-2.6526492
Facebook_60090_20190517,-2.0803657
Facebook_60090_20190318,-2.8211899
Facebook_60090_20190527,-2.5022907
Facebook_60090_20190317,-2.1170678
Facebook_60090_20190326,-2.6762984
Facebook_60090_20190320,-2.6537735
Facebook_60090_20190327,-2.5750134
Facebook_60090_20190531,-2.561404
Facebook_60090_20190409,-2.4641197
Facebook_60090_20190522,-2.4686427
Facebook_60090_20190425,-2.016176
Facebook_60090_20190402,-3.4193926
Facebook_60090_20190416,-2.0005171
Facebook_60090_20190329,-2.6976779
Facebook_60090_20190530,-2.3611646
Facebook_60090_20190411,-2.4691787
Facebook_60090_20190324,-1.8636514
Facebook_60090_20190328,-2.8929625
Facebook_60090_20190529,-2.8357828
Facebook_60090_20190516,-2.032364
Facebook_60090_20190419,-2.4926121
Facebook_60090_20190528,-2.3761675
Facebook_60090_20190523,-2.582855
Facebook_60090_20190415,-2.1449788
Facebook_60095_20190430,-3.504326
Facebook_60095_20190518,-3.017728
Facebook_60095_20190414,-3.0661201
Facebook_60095_20190407,-2.819689
Facebook_60095_20190325,-3.9157228
Facebook_60095_20190412,-3.6433766
Facebook_60095_20190423,-3.5460646
Facebook_60095_20190519,-3.149988
Facebook_60095_20190316,-2.9401236
Facebook_60095_20190406,-3.0142167
Facebook_60095_20190408,-3.9352007
Facebook_60095_20190526,-3.522168
Facebook_60095_20190501,-2.3770554
Facebook_60095_20190503,-2.125129
Facebook_60095_20190429,-3.4369004
Facebook_60095_20190403,-3.8075743
Facebook_60095_20190428,-2.8481023
Facebook_60095_20190418,-3.4954808
Facebook_60095_20190331,-3.075855
Facebook_60095_20190401,-3.877839
Facebook_60095_20190424,-3.6010063
Facebook_60095_20190410,-3.6746209
Facebook_60095_20190502,-2.5411837
Facebook_60095_20190511,-2.0652804
Facebook_60095_20190524,-3.9023974
Facebook_60095_20190330,-2.9908602
Facebook_60095_20190420,-2.5929182
Facebook_60095_20190525,-3.350321
Facebook_60095_20190321,-3.9481392
Facebook_60095_20190413,-2.748431
Facebook_60095_20190505,-2.0907326
Facebook_60095_20190426,-3.33772
Facebook_60095_20190404,-3.6256094
Facebook_60095_20190422,-2.449194
Facebook_60095_20190417,-3.260703
Facebook_60095_20190520,-3.7880046
Facebook_60095_20190504,-1.906947
Facebook_60095_20190322,-3.736563
Facebook_60095_20190521,-4.2732854
Facebook_60095_20190405,-3.7986822
Facebook_60095_20190515,-2.8122122
Facebook_60095_20190514,-2.9682827
Facebook_60095_20190510,-2.2552636
Facebook_60095_20190319,-3.8548753
Facebook_60095_20190517,-3.136906
Facebook_60095_20190318,-4.926879
Facebook_60095_20190527,-3.6775424
Facebook_60095_20190317,-3.1751785
Facebook_60095_20190326,-3.9110491
Facebook_60095_20190509,-2.61702
Facebook_60095_20190320,-4.0159087
Facebook_60095_20190327,-3.7818549
Facebook_60095_20190531,-3.3220904
Facebook_60095_20190409,-3.745793
Facebook_60095_20190522,-3.9452736
Facebook_60095_20190512,-3.4293869
Facebook_60095_20190506,-2.15662
Facebook_60095_20190508,-2.0727124
Facebook_60095_20190507,-2.3061597
Facebook_60095_20190425,-3.4111812
Facebook_60095_20190402,-3.74631
Facebook_60095_20190416,-3.3882034
Facebook_60095_20190329,-3.798665
Facebook_60095_20190530,-3.3846538
Facebook_60095_20190411,-3.7974737
Facebook_60095_20190324,-3.074906
Facebook_60095_20190323,-2.7698448
Facebook_60095_20190328,-4.1645217
Facebook_60095_20190529,-4.206325
Facebook_60095_20190516,-3.2744436
Facebook_60095_20190427,-2.7055528
Facebook_60095_20190421,-2.8370085
Facebook_60095_20190419,-3.3920996
Facebook_60095_20190528,-3.6597729
Facebook_60095_20190513,-2.943504
Facebook_60095_20190523,-3.8630064
Facebook_60095_20190415,-3.3275566
Facebook_60107_20190518,-2.021385
Facebook_60107_20190414,-2.2038155
Facebook_60107_20190407,-2.0514262
Facebook_60107_20190325,-2.0242858
Facebook_60107_20190412,-1.843959
Facebook_60107_20190519,-2.135734
Facebook_60107_20190406,-1.8905082
Facebook_60107_20190408,-2.1041422
Facebook_60107_20190526,-1.9094688
Facebook_60107_20190428,-1.8875157
Facebook_60107_20190331,-2.1352196
Facebook_60107_20190424,-1.9145302
Facebook_60107_20190524,-2.049569
Facebook_60107_20190330,-2.1260772
Facebook_60107_20190525,-2.1909022
Facebook_60107_20190321,-2.0108736
Facebook_60107_20190413,-1.9696802
Facebook_60107_20190520,-2.3418472
Facebook_60107_20190322,-2.088318
Facebook_60107_20190521,-2.200125
Facebook_60107_20190319,-1.9290501
Facebook_60107_20190517,-2.0063348
Facebook_60107_20190318,-1.953898
Facebook_60107_20190527,-2.214228
Facebook_60107_20190327,-1.9983927
Facebook_60107_20190531,-2.0912724
Facebook_60107_20190522,-2.0439792
Facebook_60107_20190329,-2.2908652
Facebook_60107_20190530,-2.4313424
Facebook_60107_20190411,-1.87352
Facebook_60107_20190324,-1.9143695
Facebook_60107_20190323,-1.8976198
Facebook_60107_20190328,-2.0111399
Facebook_60107_20190529,-2.5995007
Facebook_60107_20190523,-2.299156
Facebook_60369_20190414,-1.9017094
Facebook_60369_20190531,-2.3423445
Facebook_60369_20190530,-2.6562755
Facebook_60369_20190529,-2.02236
Facebook_60371_20190414,-1.9408106
Facebook_60371_20190531,-2.1387205
Facebook_60371_20190530,-2.279095
Facebook_60371_20190529,-2.14054
Facebook_60376_20190524,-1.8681291
Facebook_60376_20190417,-1.8602098
Facebook_60376_20190402,-2.2348833
Facebook_60376_20190329,-1.9265786
Facebook_60376_20190328,-1.9266847
Facebook_60376_20190529,-2.2696307
Facebook_60422_20190403,-1.903738
Facebook_60422_20190405,-2.009355
Facebook_60422_20190527,-2.2132738
Facebook_60422_20190512,-1.9259386
Facebook_60655_20190414,-1.8535019
Facebook_60655_20190531,-2.2022023
Facebook_60655_20190530,-2.355157
Facebook_60655_20190529,-1.9070016
