id,score
Netflix_38010_20190410,-2.1411207
Netflix_38010_20190330,-3.2767532
Netflix_38010_20190420,-1.9874363
Netflix_38010_20190525,-5.760481
Netflix_38010_20190404,-2.292065
Netflix_38010_20190422,-2.121268
Netflix_38010_20190520,-3.471014
Netflix_38010_20190521,-2.1763213
Netflix_38010_20190514,-2.360647
Netflix_38010_20190319,-2.2913804
Netflix_38010_20190318,-2.2963152
Netflix_38010_20190320,-2.142827
Netflix_38010_20190409,-1.972034
Netflix_38010_20190522,-1.8930839
Netflix_38010_20190402,-1.9687425
Netflix_38010_20190329,-1.9354798
Netflix_38010_20190530,-1.9339548
Netflix_38010_20190411,-2.6230435
Netflix_38010_20190324,-14.070809
Netflix_38010_20190328,-1.8834151
Netflix_38010_20190529,-2.5105793
Netflix_38010_20190419,-2.347758
Netflix_38010_20190528,-2.3240721
Netflix_38010_20190523,-2.0431335
Netflix_38010_20190415,-1.9021877
Netflix_38011_20190430,-2.228308
Netflix_38011_20190414,-9.970146
Netflix_38011_20190407,-1.9720879
Netflix_38011_20190325,-2.4411461
Netflix_38011_20190412,-1.9998131
Netflix_38011_20190423,-3.1756585
Netflix_38011_20190316,-2.243178
Netflix_38011_20190406,-2.1895092
Netflix_38011_20190408,-2.9711769
Netflix_38011_20190526,-2.4719446
Netflix_38011_20190429,-2.4400008
Netflix_38011_20190331,-2.084088
Netflix_38011_20190401,-2.3315074
Netflix_38011_20190424,-1.9650612
Netflix_38011_20190410,-2.2749796
Netflix_38011_20190502,-1.8743463
Netflix_38011_20190330,-3.4745884
Netflix_38011_20190420,-2.2112439
Netflix_38011_20190525,-6.601333
Netflix_38011_20190404,-2.4241304
Netflix_38011_20190422,-2.064291
Netflix_38011_20190520,-3.6453102
Netflix_38011_20190521,-2.4274614
Netflix_38011_20190514,-2.4802105
Netflix_38011_20190319,-2.4744794
Netflix_38011_20190318,-2.3782012
Netflix_38011_20190320,-2.365594
Netflix_38011_20190409,-2.1082933
Netflix_38011_20190522,-2.0562012
Netflix_38011_20190402,-2.1935618
Netflix_38011_20190329,-2.0952075
Netflix_38011_20190530,-2.0591347
Netflix_38011_20190411,-2.730169
Netflix_38011_20190324,-23.735651
Netflix_38011_20190328,-1.967759
Netflix_38011_20190529,-2.5011199
Netflix_38011_20190419,-2.5792806
Netflix_38011_20190528,-2.5103836
Netflix_38011_20190523,-2.2353933
Netflix_38011_20190415,-2.030146
Netflix_38012_20190430,-2.203277
Netflix_38012_20190414,-16.464903
Netflix_38012_20190407,-1.9776093
Netflix_38012_20190325,-2.4921687
Netflix_38012_20190412,-1.9284457
Netflix_38012_20190423,-3.2280734
Netflix_38012_20190316,-2.4557822
Netflix_38012_20190406,-2.1152732
Netflix_38012_20190408,-2.9545648
Netflix_38012_20190526,-2.5074685
Netflix_38012_20190429,-2.4190521
Netflix_38012_20190331,-2.1093395
Netflix_38012_20190401,-2.2706542
Netflix_38012_20190424,-1.9683267
Netflix_38012_20190410,-2.2241018
Netflix_38012_20190502,-1.891183
Netflix_38012_20190330,-3.5300741
Netflix_38012_20190420,-2.245666
Netflix_38012_20190525,-6.170464
Netflix_38012_20190404,-2.3933923
Netflix_38012_20190422,-2.1007266
Netflix_38012_20190520,-3.6953442
Netflix_38012_20190521,-2.4482782
Netflix_38012_20190405,-1.879909
Netflix_38012_20190514,-2.537469
Netflix_38012_20190319,-2.495146
Netflix_38012_20190318,-2.4785793
Netflix_38012_20190320,-2.3700583
Netflix_38012_20190409,-2.078934
Netflix_38012_20190522,-2.0107844
Netflix_38012_20190402,-2.1497543
Netflix_38012_20190329,-2.0385292
Netflix_38012_20190530,-2.0655248
Netflix_38012_20190411,-2.7780502
Netflix_38012_20190324,-14.439941
Netflix_38012_20190328,-1.8990712
Netflix_38012_20190529,-2.4932382
Netflix_38012_20190419,-2.4968598
Netflix_38012_20190528,-2.4227748
Netflix_38012_20190523,-2.235545
Netflix_38012_20190415,-2.078958
Netflix_38013_20190430,-1.9557322
Netflix_38013_20190414,-8.913934
Netflix_38013_20190325,-2.04974
Netflix_38013_20190412,-1.8382717
Netflix_38013_20190423,-2.7052944
Netflix_38013_20190316,-1.8700634
Netflix_38013_20190406,-1.8656796
Netflix_38013_20190408,-2.6799543
Netflix_38013_20190526,-1.9842263
Netflix_38013_20190429,-2.1017637
Netflix_38013_20190401,-2.0277538
Netflix_38013_20190410,-1.9197987
Netflix_38013_20190330,-3.0392568
Netflix_38013_20190525,-5.232248
Netflix_38013_20190404,-2.0385075
Netflix_38013_20190520,-3.0830195
Netflix_38013_20190521,-1.9433031
Netflix_38013_20190514,-2.0267937
Netflix_38013_20190319,-2.0977342
Netflix_38013_20190318,-2.0553625
Netflix_38013_20190320,-1.9876603
Netflix_38013_20190402,-1.8531084
Netflix_38013_20190411,-2.3871317
Netflix_38013_20190324,-8.030846
Netflix_38013_20190529,-2.2269373
Netflix_38013_20190419,-2.1602771
Netflix_38013_20190528,-1.9931625
Netflix_38014_20190414,-2.6855679
Netflix_38014_20190330,-2.0861776
Netflix_38014_20190525,-2.4518774
Netflix_38014_20190520,-2.1337698
Netflix_38014_20190324,-2.8193781
Netflix_38015_20190525,-1.9383291
Netflix_38015_20190324,-2.3116493
Netflix_38245_20190408,-5.014588
Netflix_38245_20190417,-1.8688997
Netflix_38245_20190520,-6.8088684
Netflix_38245_20190515,-2.2627733
Netflix_38245_20190508,-7.422235
Netflix_38245_20190516,-3.4896696
Netflix_38246_20190505,-3.3809297
Netflix_38246_20190514,-2.0635765
Netflix_38246_20190508,-3.0856202
Netflix_38263_20190414,-1.8838625
Netflix_38263_20190528,-2.1112356
Netflix_38264_20190528,-2.5403843
Netflix_38265_20190528,-2.3598473
Netflix_38266_20190528,-2.0932407
Netflix_38292_20190324,-1.9787636
Netflix_38293_20190414,-2.0039897
Netflix_38293_20190525,-1.9150466
Netflix_38293_20190324,-3.047948
Netflix_38294_20190414,-2.8020344
Netflix_38294_20190525,-2.1476066
Netflix_38294_20190324,-3.0677068
Netflix_38295_20190414,-4.229426
Netflix_38295_20190423,-2.2970831
Netflix_38295_20190408,-2.1311772
Netflix_38295_20190330,-2.4850767
Netflix_38295_20190525,-3.1785624
Netflix_38295_20190520,-2.488649
Netflix_38295_20190411,-1.881678
Netflix_38295_20190324,-4.252951
Netflix_38296_20190414,-5.3573456
Netflix_38296_20190423,-2.4516585
Netflix_38296_20190408,-2.2365565
Netflix_38296_20190330,-2.535251
Netflix_38296_20190525,-3.2565281
Netflix_38296_20190520,-2.5389829
Netflix_38296_20190411,-1.9154342
Netflix_38296_20190324,-4.130366
Netflix_38296_20190419,-1.8332534
Netflix_38297_20190430,-1.8923936
Netflix_38297_20190414,-9.813219
Netflix_38297_20190325,-2.2002935
Netflix_38297_20190412,-1.8596708
Netflix_38297_20190423,-2.842261
Netflix_38297_20190316,-1.9208802
Netflix_38297_20190408,-2.675526
Netflix_38297_20190526,-2.1386147
Netflix_38297_20190429,-2.172072
Netflix_38297_20190331,-1.8280863
Netflix_38297_20190401,-2.0900648
Netflix_38297_20190410,-2.0100124
Netflix_38297_20190330,-3.112456
Netflix_38297_20190525,-4.7993565
Netflix_38297_20190404,-2.1600723
Netflix_38297_20190422,-1.8815742
Netflix_38297_20190520,-3.2174835
Netflix_38297_20190521,-2.0315125
Netflix_38297_20190514,-1.9868928
Netflix_38297_20190319,-2.1108747
Netflix_38297_20190318,-2.157276
Netflix_38297_20190320,-2.1531456
Netflix_38297_20190409,-1.8313508
Netflix_38297_20190402,-1.8946897
Netflix_38297_20190530,-1.8271297
Netflix_38297_20190411,-2.3498383
Netflix_38297_20190324,-9.9142275
Netflix_38297_20190529,-2.263406
Netflix_38297_20190419,-2.2205226
Netflix_38297_20190528,-2.2737975
Netflix_38297_20190523,-2.0454519
Netflix_38297_20190415,-1.830695
Netflix_38298_20190430,-1.9009863
Netflix_38298_20190414,-7.2865047
Netflix_38298_20190325,-2.11471
Netflix_38298_20190423,-2.7837842
Netflix_38298_20190316,-1.8937913
Netflix_38298_20190406,-1.9937348
Netflix_38298_20190408,-2.6348865
Netflix_38298_20190526,-2.0917573
Netflix_38298_20190429,-2.0846002
Netflix_38298_20190401,-2.0788655
Netflix_38298_20190410,-1.9512115
Netflix_38298_20190330,-3.0598326
Netflix_38298_20190525,-4.621657
Netflix_38298_20190404,-2.0960343
Netflix_38298_20190520,-3.0910044
Netflix_38298_20190521,-1.9932017
Netflix_38298_20190514,-1.9670161
Netflix_38298_20190319,-2.0839229
Netflix_38298_20190318,-2.1424997
Netflix_38298_20190320,-2.1409311
Netflix_38298_20190411,-2.379674
Netflix_38298_20190324,-6.541365
Netflix_38298_20190529,-2.1698997
Netflix_38298_20190419,-2.211762
Netflix_38298_20190528,-2.1038551
Netflix_38298_20190523,-1.920021
Netflix_38299_20190430,-1.8990747
Netflix_38299_20190414,-8.126132
Netflix_38299_20190325,-2.0330584
Netflix_38299_20190423,-2.7401867
Netflix_38299_20190316,-1.8869777
Netflix_38299_20190408,-2.6356494
Netflix_38299_20190526,-2.0382032
Netflix_38299_20190429,-2.0818393
Netflix_38299_20190401,-2.0114195
Netflix_38299_20190410,-1.9118804
Netflix_38299_20190330,-3.0110722
Netflix_38299_20190525,-4.7818046
Netflix_38299_20190404,-2.056439
Netflix_38299_20190422,-1.860476
Netflix_38299_20190520,-3.0656264
Netflix_38299_20190521,-1.9885225
Netflix_38299_20190514,-2.0159185
Netflix_38299_20190319,-2.050803
Netflix_38299_20190318,-1.992313
Netflix_38299_20190320,-2.0507476
Netflix_38299_20190402,-1.8686943
Netflix_38299_20190411,-2.3123085
Netflix_38299_20190324,-6.9244256
Netflix_38299_20190529,-2.1903646
Netflix_38299_20190419,-2.1776059
Netflix_38299_20190528,-2.147701
Netflix_38299_20190523,-1.8584976
Netflix_38300_20190414,-2.930106
Netflix_38300_20190423,-2.1876001
Netflix_38300_20190408,-1.9615654
Netflix_38300_20190330,-2.375745
Netflix_38300_20190525,-3.0633733
Netflix_38300_20190520,-2.4009092
Netflix_38300_20190324,-3.6418698
Netflix_38301_20190414,-1.893078
Netflix_38301_20190525,-2.0534537
Netflix_38301_20190324,-2.4494638
Netflix_38302_20190324,-2.2533047
Netflix_38551_20190528,-2.3454754
Netflix_38552_20190528,-2.0750506
Netflix_38553_20190528,-1.8496023
Netflix_38582_20190414,-2.9178247
Netflix_38582_20190423,-1.8854846
Netflix_38582_20190330,-2.095942
Netflix_38582_20190525,-2.5209389
Netflix_38582_20190520,-2.1038842
Netflix_38582_20190324,-3.3141134
Netflix_38583_20190414,-3.2489138
Netflix_38583_20190423,-1.8758818
Netflix_38583_20190330,-2.067014
Netflix_38583_20190525,-2.5591187
Netflix_38583_20190520,-2.0780833
Netflix_38583_20190324,-2.7812512
Netflix_38584_20190414,-4.729344
Netflix_38584_20190423,-2.2892458
Netflix_38584_20190408,-2.3131557
Netflix_38584_20190330,-2.5641425
Netflix_38584_20190525,-3.301283
Netflix_38584_20190520,-2.4728348
Netflix_38584_20190411,-1.8919171
Netflix_38584_20190324,-5.1335206
Netflix_38584_20190529,-1.865393
Netflix_38584_20190419,-1.851008
Netflix_38584_20190528,-1.8367076
Netflix_38585_20190414,-3.3631027
Netflix_38585_20190423,-1.9900804
Netflix_38585_20190408,-2.047244
Netflix_38585_20190330,-2.1438441
Netflix_38585_20190525,-2.7638772
Netflix_38585_20190520,-2.1785343
Netflix_38585_20190324,-3.364024
Netflix_38586_20190414,-3.5154855
Netflix_38586_20190423,-1.9592761
Netflix_38586_20190330,-2.1295643
Netflix_38586_20190525,-2.6040044
Netflix_38586_20190520,-2.1428545
Netflix_38586_20190324,-2.9873626
Netflix_38587_20190414,-3.1877272
Netflix_38587_20190525,-1.9969815
Netflix_38587_20190324,-2.547005
Netflix_38589_20190324,-2.084376
Netflix_38839_20190528,-1.8726131
Netflix_38870_20190324,-2.0765116
Netflix_38871_20190414,-1.9354597
Netflix_38871_20190525,-2.022362
Netflix_38871_20190324,-2.239109
Netflix_38872_20190324,-1.88945
Netflix_38873_20190414,-1.9351419
Netflix_38873_20190324,-1.9545864
Netflix_38952_20190509,-3.6165993
Netflix_39107_20190428,-1.8892088
Netflix_39113_20190428,-2.3668034
Netflix_39238_20190408,-6.570019
Netflix_39238_20190509,-2.9260712
Netflix_39238_20190506,-2.3907263
Netflix_39239_20190408,-2.2657087
Netflix_39239_20190331,-3.1828086
Netflix_39395_20190428,-2.3368628
Netflix_39683_20190505,-1.9355689
Netflix_39684_20190428,-1.9268541
Netflix_39684_20190505,-2.655668
Netflix_39686_20190428,-1.9297415
Netflix_39966_20190428,-1.8557395
Netflix_39968_20190428,-1.8899809
Netflix_39969_20190428,-1.8718505
Netflix_39969_20190411,-1.8815422
Netflix_39970_20190325,-2.178613
Netflix_39970_20190428,-2.091729
Netflix_39970_20190505,-2.3769119
Netflix_39971_20190325,-1.982299
Netflix_39971_20190428,-2.264274
Netflix_39971_20190418,-1.863937
Netflix_39972_20190428,-2.0196033
Netflix_39972_20190505,-2.0101135
Netflix_40101_20190408,-6.200882
Netflix_40252_20190428,-1.8567739
Netflix_40253_20190428,-1.8872102
Netflix_40254_20190428,-2.0363305
Netflix_40256_20190428,-2.262441
Netflix_40257_20190428,-2.3553362
Netflix_40257_20190404,-1.8603934
Netflix_40258_20190325,-2.3917449
Netflix_40258_20190428,-2.1905618
Netflix_40259_20190428,-2.16876
Netflix_40538_20190428,-2.1336122
Netflix_40540_20190428,-2.0114725
Netflix_40541_20190428,-2.3938205
Netflix_40542_20190428,-1.8819113
Netflix_40543_20190428,-2.0069025
Netflix_40544_20190428,-2.1705582
Netflix_40544_20190404,-1.8338593
Netflix_40545_20190428,-2.3636053
Netflix_40545_20190416,-3.324256
Netflix_40546_20190428,-2.0469706
Netflix_40546_20190331,-1.9146982
Netflix_40546_20190505,-1.952258
Netflix_40547_20190428,-1.8462291
Netflix_40825_20190428,-1.8304157
Netflix_40826_20190428,-1.9346021
Netflix_40829_20190428,-2.5009308
Netflix_40830_20190428,-1.9324669
Netflix_40831_20190428,-2.1138983
Netflix_40831_20190329,-2.7023535
Netflix_40832_20190428,-2.2497818
Netflix_40832_20190416,-2.1780698
Netflix_40833_20190428,-1.875712
Netflix_40833_20190411,-1.9076391
Netflix_40834_20190428,-1.9031305
Netflix_41113_20190428,-1.8294921
Netflix_41116_20190428,-1.8270503
Netflix_41118_20190428,-1.970204
Netflix_41119_20190428,-2.1728163
Netflix_41120_20190428,-2.0411117
Netflix_41120_20190416,-1.8363504
Netflix_41404_20190428,-2.1583269
Netflix_41405_20190428,-1.9927038
Netflix_41406_20190428,-1.9039145
Netflix_41407_20190428,-1.9326092
Netflix_41408_20190428,-1.8709426
Netflix_41473_20190320,-2.2707322
Netflix_41754_20190320,-1.9277506
Netflix_41783_20190316,-5.1618295
Netflix_41783_20190503,-5.384174
Netflix_41966_20190414,-4.588229
Netflix_41981_20190428,-1.8443894
Netflix_41990_20190413,-1.8776063
Netflix_42034_20190320,-2.1380556
Netflix_42038_20190320,-2.0415316
Netflix_42040_20190320,-12.660689
Netflix_42070_20190316,-4.7672634
Netflix_42070_20190503,-4.656527
Netflix_42070_20190428,-17.370794
Netflix_42070_20190511,-2.7032478
Netflix_42070_20190524,-7.495112
Netflix_42070_20190330,-6.054644
Netflix_42070_20190505,-3.2479763
Netflix_42070_20190422,-5.105478
Netflix_42070_20190417,-6.135095
Netflix_42070_20190504,-4.821568
Netflix_42070_20190509,-2.1480062
Netflix_42070_20190506,-16.562868
Netflix_42071_20190506,-8.799472
Netflix_42249_20190501,-2.2566383
Netflix_42249_20190508,-2.8792326
Netflix_42250_20190408,-18.174704
Netflix_42250_20190501,-54.7558
Netflix_42250_20190428,-24.494352
Netflix_42250_20190511,-2.95043
Netflix_42250_20190521,-201.72285
Netflix_42250_20190326,-189.92937
Netflix_42250_20190508,-3.852142
Netflix_42250_20190507,-5.5598445
Netflix_42250_20190416,-4.0961175
Netflix_42250_20190513,-50.62794
Netflix_42250_20190415,-5.802201
Netflix_42251_20190408,-4.985921
Netflix_42251_20190428,-26.68323
Netflix_42252_20190428,-5.3333383
Netflix_42275_20190413,-1.8316331
Netflix_42276_20190413,-1.9078053
Netflix_42277_20190413,-1.914714
Netflix_42278_20190413,-2.7013066
Netflix_42281_20190317,-1.8285435
Netflix_42326_20190505,-2.414734
Netflix_42327_20190505,-2.0202224
Netflix_42327_20190328,-2.024768
Netflix_42328_20190505,-2.0855865
Netflix_42357_20190503,-4.9387946
Netflix_42357_20190511,-3.3954046
Netflix_42357_20190330,-2.964471
Netflix_42357_20190506,-38.882374
Netflix_42358_20190316,-6.8547606
Netflix_42402_20190509,-4.461706
Netflix_42403_20190509,-6.0971828
Netflix_42537_20190407,-3.3382328
Netflix_42537_20190505,-2.585902
Netflix_42537_20190521,-45.119144
Netflix_42537_20190507,-5.781128
Netflix_42537_20190513,-3.370507
Netflix_42539_20190421,-2.529287
Netflix_42562_20190412,-1.9431175
Netflix_42562_20190401,-1.8588886
Netflix_42562_20190330,-2.1300738
Netflix_42562_20190413,-2.0397124
Netflix_42562_20190521,-1.9525532
Netflix_42562_20190405,-1.914246
Netflix_42562_20190317,-1.8675982
Netflix_42563_20190412,-2.095148
Netflix_42563_20190331,-1.9570093
Netflix_42563_20190401,-1.8384606
Netflix_42563_20190330,-2.1253252
Netflix_42563_20190413,-2.3505738
Netflix_42563_20190422,-1.849143
Netflix_42563_20190521,-2.2891266
Netflix_42563_20190405,-2.0031385
Netflix_42563_20190317,-2.0409102
Netflix_42563_20190425,-1.8839718
Netflix_42564_20190412,-1.8468958
Netflix_42564_20190413,-2.2756073
Netflix_42564_20190521,-1.8311477
Netflix_42564_20190317,-1.9310969
Netflix_42565_20190413,-1.875155
Netflix_42565_20190317,-1.9715501
Netflix_42566_20190317,-1.9384732
Netflix_42567_20190317,-2.0772598
Netflix_42568_20190317,-2.070023
Netflix_42569_20190317,-1.9369106
Netflix_42615_20190505,-2.045218
Netflix_42616_20190505,-3.1247594
Netflix_42618_20190320,-1.8337531
Netflix_42676_20190325,-2.991059
Netflix_42847_20190412,-1.9531254
Netflix_42847_20190330,-2.0313623
Netflix_42847_20190413,-2.143571
Netflix_42847_20190521,-1.9185575
Netflix_42847_20190405,-1.8795167
Netflix_42848_20190412,-2.3868377
Netflix_42848_20190418,-1.838871
Netflix_42848_20190331,-2.1278565
Netflix_42848_20190401,-1.9125509
Netflix_42848_20190330,-2.3252027
Netflix_42848_20190413,-7.2515225
Netflix_42848_20190521,-2.5427198
Netflix_42848_20190405,-2.274731
Netflix_42848_20190317,-1.8985134
Netflix_42848_20190425,-1.9835914
Netflix_42848_20190402,-1.9037113
Netflix_42849_20190412,-2.2612429
Netflix_42849_20190418,-1.8490759
Netflix_42849_20190331,-2.1712618
Netflix_42849_20190401,-2.0618646
Netflix_42849_20190330,-2.534506
Netflix_42849_20190413,-3.0564368
Netflix_42849_20190422,-1.9089319
Netflix_42849_20190521,-2.2714057
Netflix_42849_20190405,-2.3065693
Netflix_42849_20190318,-1.8695189
Netflix_42849_20190317,-2.023166
Netflix_42849_20190409,-1.8634626
Netflix_42849_20190425,-2.064166
Netflix_42849_20190402,-1.9263891
Netflix_42849_20190528,-1.8433248
Netflix_42850_20190412,-2.2425547
Netflix_42850_20190331,-2.3532655
Netflix_42850_20190401,-2.1503694
Netflix_42850_20190330,-2.3332465
Netflix_42850_20190413,-2.7141821
Netflix_42850_20190521,-2.182705
Netflix_42850_20190405,-2.1689606
Netflix_42850_20190318,-1.934868
Netflix_42850_20190317,-2.1231968
Netflix_42850_20190409,-1.9147125
Netflix_42850_20190425,-2.1661928
Netflix_42850_20190402,-1.9467021
Netflix_42850_20190528,-1.8562249
Netflix_42851_20190412,-1.9618849
Netflix_42851_20190331,-2.4070895
Netflix_42851_20190401,-2.0399995
Netflix_42851_20190330,-3.1382456
Netflix_42851_20190413,-2.34863
Netflix_42851_20190521,-1.929489
Netflix_42851_20190405,-1.9137931
Netflix_42851_20190317,-2.1593807
Netflix_42851_20190425,-1.8570704
Netflix_42852_20190331,-1.9484357
Netflix_42852_20190401,-2.1787126
Netflix_42852_20190330,-2.040467
Netflix_42852_20190413,-2.3817737
Netflix_42852_20190317,-2.2205112
Netflix_42853_20190331,-1.8822602
Netflix_42853_20190401,-2.0818586
Netflix_42853_20190413,-2.0961697
Netflix_42853_20190317,-2.2530904
Netflix_42853_20190328,-1.8729172
Netflix_42854_20190401,-1.8515211
Netflix_42854_20190404,-2.134348
Netflix_42854_20190317,-2.2585812
Netflix_42855_20190316,-2.445058
Netflix_42855_20190317,-2.2528236
Netflix_42856_20190316,-2.8084915
Netflix_42856_20190317,-2.1186545
Netflix_42857_20190317,-2.0032396
Netflix_42858_20190317,-1.9542998
Netflix_42859_20190317,-1.9592905
Netflix_42900_20190328,-3.9688246
Netflix_42901_20190328,-1.8881146
Netflix_42960_20190509,-3.3114939
Netflix_42962_20190505,-2.6461637
Netflix_43112_20190501,-1.8629168
Netflix_43114_20190501,-1.922515
Netflix_43115_20190501,-2.1565716
Netflix_43116_20190501,-2.5119069
Netflix_43132_20190330,-1.8531518
Netflix_43132_20190413,-1.8567241
Netflix_43133_20190412,-2.1623037
Netflix_43133_20190331,-1.8745608
Netflix_43133_20190330,-2.7266366
Netflix_43133_20190413,-3.055787
Netflix_43133_20190521,-2.1631877
Netflix_43133_20190405,-2.1107671
Netflix_43134_20190412,-2.4623842
Netflix_43134_20190526,-1.9283386
Netflix_43134_20190418,-1.9701823
Netflix_43134_20190331,-2.23472
Netflix_43134_20190330,-2.6229765
Netflix_43134_20190413,-2.5784557
Netflix_43134_20190422,-2.036167
Netflix_43134_20190521,-2.482836
Netflix_43134_20190405,-2.42333
Netflix_43134_20190318,-1.8700234
Netflix_43134_20190317,-1.8759979
Netflix_43134_20190522,-1.8367184
Netflix_43134_20190425,-2.0334191
Netflix_43134_20190402,-1.959847
Netflix_43134_20190528,-1.9171232
Netflix_43135_20190412,-2.6562238
Netflix_43135_20190406,-1.8751359
Netflix_43135_20190526,-2.046417
Netflix_43135_20190418,-2.1464212
Netflix_43135_20190331,-2.501871
Netflix_43135_20190401,-2.116718
Netflix_43135_20190330,-69.27205
Netflix_43135_20190413,-3.6994154
Netflix_43135_20190422,-2.014616
Netflix_43135_20190520,-1.89614
Netflix_43135_20190521,-2.7542183
Netflix_43135_20190405,-2.6973317
Netflix_43135_20190319,-1.9593145
Netflix_43135_20190318,-2.1144211
Netflix_43135_20190317,-2.1047368
Netflix_43135_20190509,-1.9965948
Netflix_43135_20190531,-1.8299966
Netflix_43135_20190409,-1.9876889
Netflix_43135_20190522,-2.0703719
Netflix_43135_20190425,-2.3360724
Netflix_43135_20190402,-2.239443
Netflix_43135_20190329,-1.9779326
Netflix_43135_20190530,-2.032455
Netflix_43135_20190528,-2.1175017
Netflix_43136_20190412,-2.501139
Netflix_43136_20190406,-1.8398962
Netflix_43136_20190526,-2.0820894
Netflix_43136_20190418,-2.0348077
Netflix_43136_20190331,-2.3455179
Netflix_43136_20190401,-2.152667
Netflix_43136_20190330,-3.3873796
Netflix_43136_20190413,-2.9456103
Netflix_43136_20190422,-2.239591
Netflix_43136_20190520,-1.8486165
Netflix_43136_20190521,-2.6118658
Netflix_43136_20190405,-2.603916
Netflix_43136_20190319,-1.931305
Netflix_43136_20190318,-2.1172636
Netflix_43136_20190317,-2.2276008
Netflix_43136_20190509,-1.8904381
Netflix_43136_20190409,-2.0566814
Netflix_43136_20190522,-1.9330058
Netflix_43136_20190425,-2.232064
Netflix_43136_20190402,-2.157805
Netflix_43136_20190530,-1.9076244
Netflix_43136_20190528,-2.0074027
Netflix_43137_20190412,-2.1989129
Netflix_43137_20190406,-1.8408698
Netflix_43137_20190418,-1.8527989
Netflix_43137_20190331,-2.152034
Netflix_43137_20190401,-2.1271036
Netflix_43137_20190330,-2.316275
Netflix_43137_20190413,-2.6698873
Netflix_43137_20190521,-2.2363315
Netflix_43137_20190405,-2.2388856
Netflix_43137_20190318,-1.9829463
Netflix_43137_20190317,-2.2670157
Netflix_43137_20190409,-1.8926678
Netflix_43137_20190425,-2.0189135
Netflix_43137_20190402,-1.9700508
Netflix_43138_20190331,-2.1112807
Netflix_43138_20190401,-2.2224538
Netflix_43138_20190330,-1.9927616
Netflix_43138_20190413,-2.3441827
Netflix_43138_20190317,-2.336043
Netflix_43138_20190509,-1.8445888
Netflix_43139_20190331,-2.045904
Netflix_43139_20190401,-2.2626927
Netflix_43139_20190317,-2.4841127
Netflix_43139_20190509,-1.8276497
Netflix_43140_20190331,-1.8965081
Netflix_43140_20190401,-2.0761838
Netflix_43140_20190318,-1.831606
Netflix_43140_20190317,-2.4604867
Netflix_43140_20190328,-1.9951965
Netflix_43141_20190316,-3.1283484
Netflix_43141_20190401,-1.8283048
Netflix_43141_20190317,-2.4035175
Netflix_43141_20190328,-2.1359742
Netflix_43142_20190316,-2.4302847
Netflix_43142_20190317,-2.3570735
Netflix_43143_20190316,-2.7351358
Netflix_43143_20190317,-2.268527
Netflix_43144_20190317,-2.1741188
Netflix_43145_20190316,-3.004783
Netflix_43145_20190317,-2.20625
Netflix_43146_20190317,-1.9845697
Netflix_43147_20190317,-1.8624269
Netflix_43398_20190501,-2.0822551
Netflix_43399_20190501,-3.1697042
Netflix_43400_20190501,-2.5272014
Netflix_43401_20190501,-2.0725493
Netflix_43403_20190501,-2.4231362
Netflix_43404_20190501,-2.2181358
Netflix_43416_20190412,-1.8368114
Netflix_43416_20190330,-2.0237122
Netflix_43416_20190413,-2.587493
Netflix_43417_20190412,-2.0581021
Netflix_43417_20190331,-1.840109
Netflix_43417_20190330,-2.5915253
Netflix_43417_20190413,-2.7059023
Netflix_43417_20190521,-1.9913498
Netflix_43417_20190405,-1.9942049
Netflix_43418_20190412,-2.252162
Netflix_43418_20190418,-1.8861469
Netflix_43418_20190331,-2.0448723
Netflix_43418_20190330,-2.2939138
Netflix_43418_20190413,-2.4903615
Netflix_43418_20190521,-2.3086407
Netflix_43418_20190405,-2.233175
Netflix_43418_20190425,-2.025862
Netflix_43419_20190412,-2.5276508
Netflix_43419_20190526,-2.0431502
Netflix_43419_20190418,-2.0816028
Netflix_43419_20190331,-2.2768323
Netflix_43419_20190330,-2.489489
Netflix_43419_20190413,-2.7780416
Netflix_43419_20190521,-2.5221941
Netflix_43419_20190405,-2.4830654
Netflix_43419_20190318,-1.8518845
Netflix_43419_20190317,-1.8776425
Netflix_43419_20190522,-1.8926066
Netflix_43419_20190425,-2.137641
Netflix_43419_20190402,-2.0449967
Netflix_43419_20190530,-1.855754
Netflix_43419_20190528,-1.9430743
Netflix_43420_20190412,-2.5984018
Netflix_43420_20190526,-2.1582973
Netflix_43420_20190418,-2.2548106
Netflix_43420_20190331,-2.410412
Netflix_43420_20190401,-2.0156054
Netflix_43420_20190330,-9.479396
Netflix_43420_20190413,-3.089155
Netflix_43420_20190422,-1.9544896
Netflix_43420_20190520,-2.0107343
Netflix_43420_20190521,-2.6713932
Netflix_43420_20190405,-2.7057447
Netflix_43420_20190319,-1.9492358
Netflix_43420_20190318,-2.064781
Netflix_43420_20190317,-1.95363
Netflix_43420_20190509,-1.8603816
Netflix_43420_20190409,-1.8423939
Netflix_43420_20190522,-2.0387077
Netflix_43420_20190425,-2.4393728
Netflix_43420_20190402,-2.179087
Netflix_43420_20190530,-2.040243
Netflix_43420_20190528,-2.162347
Netflix_43421_20190518,-1.8653727
Netflix_43421_20190412,-3.139617
Netflix_43421_20190406,-1.9998026
Netflix_43421_20190526,-2.206786
Netflix_43421_20190418,-2.3238604
Netflix_43421_20190331,-2.630641
Netflix_43421_20190401,-2.0952988
Netflix_43421_20190424,-1.9282688
Netflix_43421_20190410,-1.918166
